,response,CStype,phase,trialN,priorBelief,trialN2,Age,Group,pID
16,10.0,CS+,1,10.0,1.0,2.0,19,0,44137
17,2.0,CS-,1,11.0,,2.0,19,0,44137
20,2.0,CS-,1,14.0,,3.0,19,0,44137
21,7.0,CS+,1,15.0,1.0,3.0,19,0,44137
22,9.0,CS+,2,0.0,1.0,0.0,19,0,44137
23,6.0,GS3,2,1.0,0.0,0.0,19,0,44137
24,2.0,CS-,2,2.0,,0.0,19,0,44137
25,6.0,GS4,2,3.0,0.0,0.0,19,0,44137
26,3.0,GS2,2,4.0,0.0,0.0,19,0,44137
27,2.0,GS1,2,5.0,0.0,0.0,19,0,44137
36,6.0,CS+,3,2.0,1.0,0.0,19,0,44137
37,2.0,CS-,3,3.0,,0.0,19,0,44137
40,3.0,CS-,3,6.0,,1.0,19,0,44137
41,6.0,CS+,3,7.0,1.0,1.0,19,0,44137
44,5.0,CS+,3,10.0,1.0,2.0,19,0,44137
45,2.0,CS-,3,11.0,,2.0,19,0,44137
48,2.0,CS-,3,14.0,,3.0,19,0,44137
49,4.0,CS+,3,15.0,1.0,3.0,19,0,44137
52,4.0,CS+,3,18.0,1.0,4.0,19,0,44137
53,2.0,CS-,3,19.0,,4.0,19,0,44137
56,2.0,CS-,3,22.0,,5.0,19,0,44137
57,3.0,CS+,3,23.0,1.0,5.0,19,0,44137
60,3.0,CS+,3,26.0,1.0,6.0,19,0,44137
61,2.0,CS-,3,27.0,,6.0,19,0,44137
64,2.0,CS-,3,30.0,,7.0,19,0,44137
65,3.0,CS+,3,31.0,1.0,7.0,19,0,44137
7,4.0,CS+,1,1.0,4.0,0.0,19,0,44149
10,4.0,CS-,1,4.0,4.0,0.0,19,0,44149
11,4.0,CS+,1,5.0,4.0,1.0,19,0,44149
13,4.0,CS-,1,7.0,4.0,1.0,19,0,44149
15,7.0,CS+,1,9.0,4.0,2.0,19,0,44149
18,3.0,CS-,1,12.0,4.0,2.0,19,0,44149
19,6.0,CS+,1,13.0,4.0,3.0,19,0,44149
21,2.0,CS-,1,15.0,4.0,3.0,19,0,44149
28,8.0,CS+,2,6.0,4.0,0.0,19,0,44149
29,3.0,GS3,2,7.0,0.0,0.0,19,0,44149
30,2.0,CS-,2,8.0,4.0,0.0,19,0,44149
31,2.0,GS4,2,9.0,0.0,0.0,19,0,44149
32,4.0,GS2,2,10.0,0.0,0.0,19,0,44149
33,9.0,GS1,2,11.0,0.0,0.0,19,0,44149
35,9.0,CS+,3,1.0,4.0,0.0,19,0,44149
37,3.0,CS-,3,3.0,4.0,0.0,19,0,44149
40,7.0,CS+,3,6.0,4.0,1.0,19,0,44149
41,4.0,CS-,3,7.0,4.0,1.0,19,0,44149
43,5.0,CS+,3,9.0,4.0,2.0,19,0,44149
45,3.0,CS-,3,11.0,4.0,2.0,19,0,44149
48,4.0,CS+,3,14.0,4.0,3.0,19,0,44149
49,2.0,CS-,3,15.0,4.0,3.0,19,0,44149
51,3.0,CS+,3,17.0,4.0,4.0,19,0,44149
53,2.0,CS-,3,19.0,4.0,4.0,19,0,44149
56,2.0,CS+,3,22.0,4.0,5.0,19,0,44149
57,2.0,CS-,3,23.0,4.0,5.0,19,0,44149
59,2.0,CS+,3,25.0,4.0,6.0,19,0,44149
61,2.0,CS-,3,27.0,4.0,6.0,19,0,44149
64,2.0,CS+,3,30.0,4.0,7.0,19,0,44149
65,2.0,CS-,3,31.0,4.0,7.0,19,0,44149
6,2.0,CS-,1,0.0,3.0,0.0,18,0,44176
7,2.0,CS+,1,1.0,1.0,0.0,18,0,44176
10,2.0,CS-,1,4.0,3.0,1.0,18,0,44176
11,10.0,CS+,1,5.0,1.0,1.0,18,0,44176
14,2.0,CS-,1,8.0,3.0,2.0,18,0,44176
15,9.0,CS+,1,9.0,1.0,2.0,18,0,44176
18,2.0,CS-,1,12.0,3.0,3.0,18,0,44176
19,10.0,CS+,1,13.0,1.0,3.0,18,0,44176
22,6.0,GS1,2,0.0,0.0,0.0,18,0,44176
23,6.0,GS4,2,1.0,0.0,0.0,18,0,44176
24,6.0,GS2,2,2.0,0.0,0.0,18,0,44176
25,2.0,CS-,2,3.0,3.0,0.0,18,0,44176
26,5.0,GS3,2,4.0,0.0,0.0,18,0,44176
27,9.0,CS+,2,5.0,1.0,0.0,18,0,44176
34,9.0,CS+,3,0.0,1.0,0.0,18,0,44176
35,2.0,CS-,3,1.0,3.0,0.0,18,0,44176
38,3.0,CS-,3,4.0,3.0,1.0,18,0,44176
39,8.0,CS+,3,5.0,1.0,1.0,18,0,44176
42,9.0,CS+,3,8.0,1.0,2.0,18,0,44176
43,1.0,CS-,3,9.0,3.0,2.0,18,0,44176
46,1.0,CS-,3,12.0,3.0,3.0,18,0,44176
47,4.0,CS+,3,13.0,1.0,3.0,18,0,44176
50,4.0,CS+,3,16.0,1.0,4.0,18,0,44176
51,1.0,CS-,3,17.0,3.0,4.0,18,0,44176
54,1.0,CS-,3,20.0,3.0,5.0,18,0,44176
55,4.0,CS+,3,21.0,1.0,5.0,18,0,44176
58,4.0,CS+,3,24.0,1.0,6.0,18,0,44176
59,1.0,CS-,3,25.0,3.0,6.0,18,0,44176
62,1.0,CS-,3,28.0,3.0,7.0,18,0,44176
63,3.0,CS+,3,29.0,1.0,7.0,18,0,44176
6,1.0,CS+,1,0.0,2.0,0.0,18,1,44194
7,1.0,CS-,1,1.0,1.0,0.0,18,1,44194
10,10.0,CS+,1,4.0,2.0,1.0,18,1,44194
11,2.0,CS-,1,5.0,1.0,1.0,18,1,44194
14,9.0,CS+,1,8.0,2.0,2.0,18,1,44194
15,2.0,CS-,1,9.0,1.0,2.0,18,1,44194
18,,CS+,1,12.0,2.0,3.0,18,1,44194
19,1.0,CS-,1,13.0,1.0,3.0,18,1,44194
28,10.0,GS1,2,6.0,0.0,0.0,18,1,44194
29,4.0,GS4,2,7.0,0.0,0.0,18,1,44194
30,2.0,GS2,2,8.0,0.0,0.0,18,1,44194
31,11.0,CS+,2,9.0,2.0,0.0,18,1,44194
32,3.0,GS3,2,10.0,0.0,0.0,18,1,44194
33,1.0,CS-,2,11.0,1.0,0.0,18,1,44194
34,11.0,CS+,3,0.0,2.0,0.0,18,1,44194
35,1.0,CS-,3,1.0,1.0,0.0,18,1,44194
38,1.0,CS-,3,4.0,1.0,1.0,18,1,44194
39,10.0,CS+,3,5.0,2.0,1.0,18,1,44194
42,9.0,CS+,3,8.0,2.0,2.0,18,1,44194
43,1.0,CS-,3,9.0,1.0,2.0,18,1,44194
46,1.0,CS-,3,12.0,1.0,3.0,18,1,44194
47,9.0,CS+,3,13.0,2.0,3.0,18,1,44194
50,6.0,CS+,3,16.0,2.0,4.0,18,1,44194
51,1.0,CS-,3,17.0,1.0,4.0,18,1,44194
54,1.0,CS-,3,20.0,1.0,5.0,18,1,44194
55,4.0,CS+,3,21.0,2.0,5.0,18,1,44194
58,4.0,CS+,3,24.0,2.0,6.0,18,1,44194
59,1.0,CS-,3,25.0,1.0,6.0,18,1,44194
62,1.0,CS-,3,28.0,1.0,7.0,18,1,44194
63,3.0,CS+,3,29.0,2.0,7.0,18,1,44194
8,11.0,CS+,1,2.0,9.0,0.0,18,0,44245
9,2.0,CS-,1,3.0,5.0,0.0,18,0,44245
12,1.0,CS-,1,6.0,5.0,1.0,18,0,44245
13,11.0,CS+,1,7.0,9.0,1.0,18,0,44245
16,11.0,CS+,1,10.0,9.0,2.0,18,0,44245
17,6.0,CS-,1,11.0,5.0,2.0,18,0,44245
20,4.0,CS-,1,14.0,5.0,3.0,18,0,44245
21,11.0,CS+,1,15.0,9.0,3.0,18,0,44245
22,11.0,CS+,2,0.0,9.0,0.0,18,0,44245
23,6.0,GS3,2,1.0,0.0,0.0,18,0,44245
24,1.0,CS-,2,2.0,5.0,0.0,18,0,44245
25,1.0,GS4,2,3.0,0.0,0.0,18,0,44245
26,7.0,GS2,2,4.0,0.0,0.0,18,0,44245
27,10.0,GS1,2,5.0,0.0,0.0,18,0,44245
36,8.0,CS+,3,2.0,9.0,0.0,18,0,44245
37,1.0,CS-,3,3.0,5.0,0.0,18,0,44245
40,1.0,CS-,3,6.0,5.0,1.0,18,0,44245
41,11.0,CS+,3,7.0,9.0,1.0,18,0,44245
44,7.0,CS+,3,10.0,9.0,2.0,18,0,44245
45,1.0,CS-,3,11.0,5.0,2.0,18,0,44245
48,1.0,CS-,3,14.0,5.0,3.0,18,0,44245
49,7.0,CS+,3,15.0,9.0,3.0,18,0,44245
52,5.0,CS+,3,18.0,9.0,4.0,18,0,44245
53,1.0,CS-,3,19.0,5.0,4.0,18,0,44245
56,1.0,CS-,3,22.0,5.0,5.0,18,0,44245
57,3.0,CS+,3,23.0,9.0,5.0,18,0,44245
60,2.0,CS+,3,26.0,9.0,6.0,18,0,44245
61,1.0,CS-,3,27.0,5.0,6.0,18,0,44245
64,1.0,CS-,3,30.0,5.0,7.0,18,0,44245
65,1.0,CS+,3,31.0,9.0,7.0,18,0,44245
7,10.0,CS+,1,1.0,0.0,0.0,19,0,44293
10,9.0,CS-,1,4.0,0.0,0.0,19,0,44293
11,11.0,CS+,1,5.0,0.0,1.0,19,0,44293
13,8.0,CS-,1,7.0,0.0,1.0,19,0,44293
15,10.0,CS+,1,9.0,0.0,2.0,19,0,44293
18,10.0,CS-,1,12.0,0.0,2.0,19,0,44293
19,8.0,CS+,1,13.0,0.0,3.0,19,0,44293
21,10.0,CS-,1,15.0,0.0,3.0,19,0,44293
28,9.0,CS+,2,6.0,0.0,0.0,19,0,44293
29,7.0,GS3,2,7.0,0.0,0.0,19,0,44293
30,9.0,CS-,2,8.0,0.0,0.0,19,0,44293
31,9.0,GS4,2,9.0,0.0,0.0,19,0,44293
32,2.0,GS2,2,10.0,0.0,0.0,19,0,44293
33,4.0,GS1,2,11.0,0.0,0.0,19,0,44293
35,9.0,CS+,3,1.0,0.0,0.0,19,0,44293
37,9.0,CS-,3,3.0,0.0,0.0,19,0,44293
40,8.0,CS+,3,6.0,0.0,1.0,19,0,44293
41,10.0,CS-,3,7.0,0.0,1.0,19,0,44293
43,4.0,CS+,3,9.0,0.0,2.0,19,0,44293
45,8.0,CS-,3,11.0,0.0,2.0,19,0,44293
48,10.0,CS+,3,14.0,0.0,3.0,19,0,44293
49,9.0,CS-,3,15.0,0.0,3.0,19,0,44293
51,10.0,CS+,3,17.0,0.0,4.0,19,0,44293
53,9.0,CS-,3,19.0,0.0,4.0,19,0,44293
56,8.0,CS+,3,22.0,0.0,5.0,19,0,44293
57,10.0,CS-,3,23.0,0.0,5.0,19,0,44293
59,6.0,CS+,3,25.0,0.0,6.0,19,0,44293
61,7.0,CS-,3,27.0,0.0,6.0,19,0,44293
64,7.0,CS+,3,30.0,0.0,7.0,19,0,44293
65,7.0,CS-,3,31.0,0.0,7.0,19,0,44293
7,8.0,CS+,1,1.0,4.0,0.0,20,0,44326
10,4.0,CS-,1,4.0,3.0,0.0,20,0,44326
11,9.0,CS+,1,5.0,4.0,1.0,20,0,44326
13,4.0,CS-,1,7.0,3.0,1.0,20,0,44326
15,9.0,CS+,1,9.0,4.0,2.0,20,0,44326
18,4.0,CS-,1,12.0,3.0,2.0,20,0,44326
19,9.0,CS+,1,13.0,4.0,3.0,20,0,44326
21,3.0,CS-,1,15.0,3.0,3.0,20,0,44326
28,9.0,CS+,2,6.0,4.0,0.0,20,0,44326
29,6.0,GS3,2,7.0,0.0,0.0,20,0,44326
30,5.0,CS-,2,8.0,3.0,0.0,20,0,44326
31,5.0,GS4,2,9.0,0.0,0.0,20,0,44326
32,6.0,GS2,2,10.0,0.0,0.0,20,0,44326
33,10.0,GS1,2,11.0,0.0,0.0,20,0,44326
35,9.0,CS+,3,1.0,4.0,0.0,20,0,44326
37,3.0,CS-,3,3.0,3.0,0.0,20,0,44326
40,9.0,CS+,3,6.0,4.0,1.0,20,0,44326
41,4.0,CS-,3,7.0,3.0,1.0,20,0,44326
43,9.0,CS+,3,9.0,4.0,2.0,20,0,44326
45,3.0,CS-,3,11.0,3.0,2.0,20,0,44326
48,9.0,CS+,3,14.0,4.0,3.0,20,0,44326
49,3.0,CS-,3,15.0,3.0,3.0,20,0,44326
51,10.0,CS+,3,17.0,4.0,4.0,20,0,44326
53,3.0,CS-,3,19.0,3.0,4.0,20,0,44326
56,10.0,CS+,3,22.0,4.0,5.0,20,0,44326
57,3.0,CS-,3,23.0,3.0,5.0,20,0,44326
59,10.0,CS+,3,25.0,4.0,6.0,20,0,44326
61,3.0,CS-,3,27.0,3.0,6.0,20,0,44326
64,10.0,CS+,3,30.0,4.0,7.0,20,0,44326
65,3.0,CS-,3,31.0,3.0,7.0,20,0,44326
7,6.0,CS+,1,1.0,0.0,0.0,18,0,44347
10,4.0,CS-,1,4.0,1.0,0.0,18,0,44347
11,3.0,CS+,1,5.0,0.0,1.0,18,0,44347
13,4.0,CS-,1,7.0,1.0,1.0,18,0,44347
15,4.0,CS+,1,9.0,0.0,2.0,18,0,44347
18,4.0,CS-,1,12.0,1.0,2.0,18,0,44347
19,5.0,CS+,1,13.0,0.0,3.0,18,0,44347
21,4.0,CS-,1,15.0,1.0,3.0,18,0,44347
28,3.0,CS+,2,6.0,0.0,0.0,18,0,44347
29,2.0,GS3,2,7.0,0.0,0.0,18,0,44347
30,7.0,CS-,2,8.0,1.0,0.0,18,0,44347
31,2.0,GS4,2,9.0,0.0,0.0,18,0,44347
32,3.0,GS2,2,10.0,0.0,0.0,18,0,44347
33,7.0,GS1,2,11.0,0.0,0.0,18,0,44347
35,5.0,CS+,3,1.0,0.0,0.0,18,0,44347
37,4.0,CS-,3,3.0,1.0,0.0,18,0,44347
40,7.0,CS+,3,6.0,0.0,1.0,18,0,44347
41,6.0,CS-,3,7.0,1.0,1.0,18,0,44347
43,,CS+,3,9.0,0.0,2.0,18,0,44347
45,7.0,CS-,3,11.0,1.0,2.0,18,0,44347
48,7.0,CS+,3,14.0,0.0,3.0,18,0,44347
49,7.0,CS-,3,15.0,1.0,3.0,18,0,44347
51,8.0,CS+,3,17.0,0.0,4.0,18,0,44347
53,8.0,CS-,3,19.0,1.0,4.0,18,0,44347
56,8.0,CS+,3,22.0,0.0,5.0,18,0,44347
57,8.0,CS-,3,23.0,1.0,5.0,18,0,44347
59,8.0,CS+,3,25.0,0.0,6.0,18,0,44347
61,5.0,CS-,3,27.0,1.0,6.0,18,0,44347
64,5.0,CS+,3,30.0,0.0,7.0,18,0,44347
65,7.0,CS-,3,31.0,1.0,7.0,18,0,44347
8,11.0,CS+,1,2.0,2.0,0.0,18,0,44437
9,2.0,CS-,1,3.0,8.0,0.0,18,0,44437
12,2.0,CS-,1,6.0,8.0,1.0,18,0,44437
13,10.0,CS+,1,7.0,2.0,1.0,18,0,44437
16,11.0,CS+,1,10.0,2.0,2.0,18,0,44437
17,2.0,CS-,1,11.0,8.0,2.0,18,0,44437
20,10.0,CS-,1,14.0,8.0,3.0,18,0,44437
21,2.0,CS+,1,15.0,2.0,3.0,18,0,44437
22,3.0,CS+,2,0.0,2.0,0.0,18,0,44437
23,11.0,GS3,2,1.0,0.0,0.0,18,0,44437
24,10.0,CS-,2,2.0,8.0,0.0,18,0,44437
25,10.0,GS4,2,3.0,0.0,0.0,18,0,44437
26,1.0,GS2,2,4.0,0.0,0.0,18,0,44437
27,2.0,GS1,2,5.0,0.0,0.0,18,0,44437
36,10.0,CS+,3,2.0,2.0,0.0,18,0,44437
37,2.0,CS-,3,3.0,8.0,0.0,18,0,44437
40,10.0,CS-,3,6.0,8.0,1.0,18,0,44437
41,10.0,CS+,3,7.0,2.0,1.0,18,0,44437
44,2.0,CS+,3,10.0,2.0,2.0,18,0,44437
45,2.0,CS-,3,11.0,8.0,2.0,18,0,44437
48,2.0,CS-,3,14.0,8.0,3.0,18,0,44437
49,10.0,CS+,3,15.0,2.0,3.0,18,0,44437
52,1.0,CS+,3,18.0,2.0,4.0,18,0,44437
53,1.0,CS-,3,19.0,8.0,4.0,18,0,44437
56,1.0,CS-,3,22.0,8.0,5.0,18,0,44437
57,10.0,CS+,3,23.0,2.0,5.0,18,0,44437
60,1.0,CS+,3,26.0,2.0,6.0,18,0,44437
61,1.0,CS-,3,27.0,8.0,6.0,18,0,44437
64,2.0,CS-,3,30.0,8.0,7.0,18,0,44437
65,10.0,CS+,3,31.0,2.0,7.0,18,0,44437
7,7.0,CS+,1,1.0,2.0,0.0,19,0,44485
10,5.0,CS-,1,4.0,2.0,0.0,19,0,44485
11,5.0,CS+,1,5.0,2.0,1.0,19,0,44485
13,7.0,CS-,1,7.0,2.0,1.0,19,0,44485
15,8.0,CS+,1,9.0,2.0,2.0,19,0,44485
18,7.0,CS-,1,12.0,2.0,2.0,19,0,44485
19,8.0,CS+,1,13.0,2.0,3.0,19,0,44485
21,9.0,CS-,1,15.0,2.0,3.0,19,0,44485
28,8.0,CS+,2,6.0,2.0,0.0,19,0,44485
29,5.0,GS3,2,7.0,0.0,0.0,19,0,44485
30,5.0,CS-,2,8.0,2.0,0.0,19,0,44485
31,4.0,GS4,2,9.0,0.0,0.0,19,0,44485
32,4.0,GS2,2,10.0,0.0,0.0,19,0,44485
33,9.0,GS1,2,11.0,0.0,0.0,19,0,44485
35,9.0,CS+,3,1.0,2.0,0.0,19,0,44485
37,4.0,CS-,3,3.0,2.0,0.0,19,0,44485
40,9.0,CS+,3,6.0,2.0,1.0,19,0,44485
41,4.0,CS-,3,7.0,2.0,1.0,19,0,44485
43,9.0,CS+,3,9.0,2.0,2.0,19,0,44485
45,5.0,CS-,3,11.0,2.0,2.0,19,0,44485
48,9.0,CS+,3,14.0,2.0,3.0,19,0,44485
49,5.0,CS-,3,15.0,2.0,3.0,19,0,44485
51,9.0,CS+,3,17.0,2.0,4.0,19,0,44485
53,5.0,CS-,3,19.0,2.0,4.0,19,0,44485
56,9.0,CS+,3,22.0,2.0,5.0,19,0,44485
57,5.0,CS-,3,23.0,2.0,5.0,19,0,44485
59,9.0,CS+,3,25.0,2.0,6.0,19,0,44485
61,5.0,CS-,3,27.0,2.0,6.0,19,0,44485
64,9.0,CS+,3,30.0,2.0,7.0,19,0,44485
65,5.0,CS-,3,31.0,2.0,7.0,19,0,44485
6,2.0,CS+,1,0.0,2.0,0.0,20,0,44515
7,2.0,CS-,1,1.0,1.0,0.0,20,0,44515
10,11.0,CS+,1,4.0,2.0,1.0,20,0,44515
11,3.0,CS-,1,5.0,1.0,1.0,20,0,44515
14,10.0,CS+,1,8.0,2.0,2.0,20,0,44515
15,3.0,CS-,1,9.0,1.0,2.0,20,0,44515
18,11.0,CS+,1,12.0,2.0,3.0,20,0,44515
19,2.0,CS-,1,13.0,1.0,3.0,20,0,44515
28,8.0,GS1,2,6.0,0.0,0.0,20,0,44515
29,2.0,GS4,2,7.0,0.0,0.0,20,0,44515
30,7.0,GS2,2,8.0,0.0,0.0,20,0,44515
31,11.0,CS+,2,9.0,2.0,0.0,20,0,44515
32,1.0,GS3,2,10.0,0.0,0.0,20,0,44515
33,1.0,CS-,2,11.0,1.0,0.0,20,0,44515
34,11.0,CS+,3,0.0,2.0,0.0,20,0,44515
35,1.0,CS-,3,1.0,1.0,0.0,20,0,44515
38,1.0,CS-,3,4.0,1.0,1.0,20,0,44515
39,10.0,CS+,3,5.0,2.0,1.0,20,0,44515
42,10.0,CS+,3,8.0,2.0,2.0,20,0,44515
43,1.0,CS-,3,9.0,1.0,2.0,20,0,44515
46,1.0,CS-,3,12.0,1.0,3.0,20,0,44515
47,10.0,CS+,3,13.0,2.0,3.0,20,0,44515
50,7.0,CS+,3,16.0,2.0,4.0,20,0,44515
51,1.0,CS-,3,17.0,1.0,4.0,20,0,44515
54,1.0,CS-,3,20.0,1.0,5.0,20,0,44515
55,2.0,CS+,3,21.0,2.0,5.0,20,0,44515
58,2.0,CS+,3,24.0,2.0,6.0,20,0,44515
59,1.0,CS-,3,25.0,1.0,6.0,20,0,44515
62,1.0,CS-,3,28.0,1.0,7.0,20,0,44515
63,3.0,CS+,3,29.0,2.0,7.0,20,0,44515
7,5.0,CS+,1,1.0,3.0,0.0,20,0,44602
10,4.0,CS-,1,4.0,2.0,0.0,20,0,44602
11,5.0,CS+,1,5.0,3.0,1.0,20,0,44602
13,4.0,CS-,1,7.0,2.0,1.0,20,0,44602
15,5.0,CS+,1,9.0,3.0,2.0,20,0,44602
18,5.0,CS-,1,12.0,2.0,2.0,20,0,44602
19,5.0,CS+,1,13.0,3.0,3.0,20,0,44602
21,4.0,CS-,1,15.0,2.0,3.0,20,0,44602
28,5.0,CS+,2,6.0,3.0,0.0,20,0,44602
29,5.0,GS3,2,7.0,0.0,0.0,20,0,44602
30,4.0,CS-,2,8.0,2.0,0.0,20,0,44602
31,4.0,GS4,2,9.0,0.0,0.0,20,0,44602
32,5.0,GS2,2,10.0,0.0,0.0,20,0,44602
33,6.0,GS1,2,11.0,0.0,0.0,20,0,44602
35,7.0,CS+,3,1.0,3.0,0.0,20,0,44602
37,4.0,CS-,3,3.0,2.0,0.0,20,0,44602
40,7.0,CS+,3,6.0,3.0,1.0,20,0,44602
41,5.0,CS-,3,7.0,2.0,1.0,20,0,44602
43,7.0,CS+,3,9.0,3.0,2.0,20,0,44602
45,4.0,CS-,3,11.0,2.0,2.0,20,0,44602
48,7.0,CS+,3,14.0,3.0,3.0,20,0,44602
49,4.0,CS-,3,15.0,2.0,3.0,20,0,44602
51,8.0,CS+,3,17.0,3.0,4.0,20,0,44602
53,4.0,CS-,3,19.0,2.0,4.0,20,0,44602
56,8.0,CS+,3,22.0,3.0,5.0,20,0,44602
57,4.0,CS-,3,23.0,2.0,5.0,20,0,44602
59,8.0,CS+,3,25.0,3.0,6.0,20,0,44602
61,4.0,CS-,3,27.0,2.0,6.0,20,0,44602
64,9.0,CS+,3,30.0,3.0,7.0,20,0,44602
65,5.0,CS-,3,31.0,2.0,7.0,20,0,44602
8,10.0,CS+,1,2.0,2.0,0.0,21,1,44638
9,2.0,CS-,1,3.0,4.0,0.0,21,1,44638
12,1.0,CS-,1,6.0,4.0,1.0,21,1,44638
13,11.0,CS+,1,7.0,2.0,1.0,21,1,44638
16,11.0,CS+,1,10.0,2.0,2.0,21,1,44638
17,1.0,CS-,1,11.0,4.0,2.0,21,1,44638
20,1.0,CS-,1,14.0,4.0,3.0,21,1,44638
21,11.0,CS+,1,15.0,2.0,3.0,21,1,44638
22,10.0,CS+,2,0.0,2.0,0.0,21,1,44638
23,7.0,GS3,2,1.0,0.0,0.0,21,1,44638
24,2.0,CS-,2,2.0,4.0,0.0,21,1,44638
25,1.0,GS4,2,3.0,0.0,0.0,21,1,44638
26,5.0,GS2,2,4.0,0.0,0.0,21,1,44638
27,10.0,GS1,2,5.0,0.0,0.0,21,1,44638
36,6.0,CS+,3,2.0,2.0,0.0,21,1,44638
37,1.0,CS-,3,3.0,4.0,0.0,21,1,44638
40,1.0,CS-,3,6.0,4.0,1.0,21,1,44638
41,4.0,CS+,3,7.0,2.0,1.0,21,1,44638
44,2.0,CS+,3,10.0,2.0,2.0,21,1,44638
45,1.0,CS-,3,11.0,4.0,2.0,21,1,44638
48,1.0,CS-,3,14.0,4.0,3.0,21,1,44638
49,2.0,CS+,3,15.0,2.0,3.0,21,1,44638
52,1.0,CS+,3,18.0,2.0,4.0,21,1,44638
53,1.0,CS-,3,19.0,4.0,4.0,21,1,44638
56,1.0,CS-,3,22.0,4.0,5.0,21,1,44638
57,1.0,CS+,3,23.0,2.0,5.0,21,1,44638
60,1.0,CS+,3,26.0,2.0,6.0,21,1,44638
61,1.0,CS-,3,27.0,4.0,6.0,21,1,44638
64,1.0,CS-,3,30.0,4.0,7.0,21,1,44638
65,1.0,CS+,3,31.0,2.0,7.0,21,1,44638
6,1.0,CS+,1,0.0,0.0,0.0,18,0,44662
7,9.0,CS-,1,1.0,10.0,0.0,18,0,44662
10,11.0,CS+,1,4.0,0.0,1.0,18,0,44662
11,1.0,CS-,1,5.0,10.0,1.0,18,0,44662
14,11.0,CS+,1,8.0,0.0,2.0,18,0,44662
15,1.0,CS-,1,9.0,10.0,2.0,18,0,44662
18,,CS+,1,12.0,0.0,3.0,18,0,44662
19,1.0,CS-,1,13.0,10.0,3.0,18,0,44662
28,11.0,GS1,2,6.0,0.0,0.0,18,0,44662
29,1.0,GS4,2,7.0,0.0,0.0,18,0,44662
30,10.0,GS2,2,8.0,0.0,0.0,18,0,44662
31,11.0,CS+,2,9.0,0.0,0.0,18,0,44662
32,3.0,GS3,2,10.0,0.0,0.0,18,0,44662
33,1.0,CS-,2,11.0,10.0,0.0,18,0,44662
34,11.0,CS+,3,0.0,0.0,0.0,18,0,44662
35,1.0,CS-,3,1.0,10.0,0.0,18,0,44662
38,1.0,CS-,3,4.0,10.0,1.0,18,0,44662
39,11.0,CS+,3,5.0,0.0,1.0,18,0,44662
42,11.0,CS+,3,8.0,0.0,2.0,18,0,44662
43,1.0,CS-,3,9.0,10.0,2.0,18,0,44662
46,1.0,CS-,3,12.0,10.0,3.0,18,0,44662
47,11.0,CS+,3,13.0,0.0,3.0,18,0,44662
50,11.0,CS+,3,16.0,0.0,4.0,18,0,44662
51,1.0,CS-,3,17.0,10.0,4.0,18,0,44662
54,1.0,CS-,3,20.0,10.0,5.0,18,0,44662
55,11.0,CS+,3,21.0,0.0,5.0,18,0,44662
58,11.0,CS+,3,24.0,0.0,6.0,18,0,44662
59,1.0,CS-,3,25.0,10.0,6.0,18,0,44662
62,1.0,CS-,3,28.0,10.0,7.0,18,0,44662
63,11.0,CS+,3,29.0,0.0,7.0,18,0,44662
8,11.0,CS+,1,2.0,9.0,0.0,18,0,44662
9,2.0,CS-,1,3.0,7.0,0.0,18,0,44662
12,3.0,CS-,1,6.0,7.0,1.0,18,0,44662
13,11.0,CS+,1,7.0,9.0,1.0,18,0,44662
16,9.0,CS+,1,10.0,9.0,2.0,18,0,44662
17,1.0,CS-,1,11.0,7.0,2.0,18,0,44662
20,1.0,CS-,1,14.0,7.0,3.0,18,0,44662
21,11.0,CS+,1,15.0,9.0,3.0,18,0,44662
22,5.0,CS+,2,0.0,9.0,0.0,18,0,44662
23,8.0,GS3,2,1.0,0.0,0.0,18,0,44662
24,2.0,CS-,2,2.0,7.0,0.0,18,0,44662
25,1.0,GS4,2,3.0,0.0,0.0,18,0,44662
26,1.0,GS2,2,4.0,0.0,0.0,18,0,44662
27,8.0,GS1,2,5.0,0.0,0.0,18,0,44662
36,11.0,CS+,3,2.0,9.0,0.0,18,0,44662
37,1.0,CS-,3,3.0,7.0,0.0,18,0,44662
40,1.0,CS-,3,6.0,7.0,1.0,18,0,44662
41,11.0,CS+,3,7.0,9.0,1.0,18,0,44662
44,11.0,CS+,3,10.0,9.0,2.0,18,0,44662
45,1.0,CS-,3,11.0,7.0,2.0,18,0,44662
48,1.0,CS-,3,14.0,7.0,3.0,18,0,44662
49,11.0,CS+,3,15.0,9.0,3.0,18,0,44662
52,10.0,CS+,3,18.0,9.0,4.0,18,0,44662
53,1.0,CS-,3,19.0,7.0,4.0,18,0,44662
56,1.0,CS-,3,22.0,7.0,5.0,18,0,44662
57,9.0,CS+,3,23.0,9.0,5.0,18,0,44662
60,7.0,CS+,3,26.0,9.0,6.0,18,0,44662
61,1.0,CS-,3,27.0,7.0,6.0,18,0,44662
64,1.0,CS-,3,30.0,7.0,7.0,18,0,44662
65,4.0,CS+,3,31.0,9.0,7.0,18,0,44662
7,11.0,CS+,1,1.0,0.0,0.0,20,0,44695
10,1.0,CS-,1,4.0,0.0,0.0,20,0,44695
11,11.0,CS+,1,5.0,0.0,1.0,20,0,44695
13,1.0,CS-,1,7.0,0.0,1.0,20,0,44695
15,11.0,CS+,1,9.0,0.0,2.0,20,0,44695
